tid,gamma,trueage,relmid,impsamp,freqonly
532,4.217,-4.125,-3.756,-4.428,-4.187
533,3.162,-3.096,-3.015,-3.352,-3.071
534,2.371,-2.464,-2.629,-2.785,-2.453
535,1.778,-2.09,-2.136,-2.254,-1.94
536,1.334,-1.454,-1.615,-1.653,-1.444
537,1.0,-1.076,-1.348,-1.383,-1.058
538,0.332,-0.497,-0.717,-0.732,-0.462
539,0.005,-0.216,-0.311,-0.331,-0.1
540,0.0,-0.09087,-0.19459,-0.21451,-0.00079
541,100.0,-95.148,-67.919,-91.857,-95.739
542,74.989,-74.29,-47.038,-70.845,-72.168
543,56.423,-61.53235,-40.24065,-64.13764,-65.44295
544,42.17,-40.099,-31.294,-41.832,-41.921
545,31.623,-36.603,-24.407,-35.641,-36.357
546,23.714,-24.936,-18.39,-25.4,-25.107
547,17.783,-21.903,-17.639,-21.939,-22.006
548,13.335,-12.943,-10.892,-13.851,-13.417
549,10.0,-10.081,-9.002,-11.14,-10.939
550,7.499,-8.073,-7.434,-9.217,-8.765
551,5.623,-5.68089,-5.20055,-6.06714,-5.77941
552,4.217,-4.169,-4.084,-4.566,-4.269
553,3.162,-3.494,-3.451,-3.791,-3.382
554,2.371,-2.702,-2.792,-2.982,-2.673
555,1.778,-1.858,-2.031,-2.156,-1.956
556,1.334,-1.156,-1.401,-1.46,-1.186
557,1.0,-0.974,-1.216,-1.243,-0.922
558,0.332,-0.664,-0.867,-0.879,-0.621
559,0.005,0.203,0.231,0.234,0.301
560,0.0,0.08678,0.09806,0.08468,0.20246
561,100.0,-100.349,-66.837,-102.321,-102.274
562,74.989,-84.384,-54.461,-78.276,-82.15
563,56.423,-69.08358,-36.5979,-64.23087,-65.42106
564,42.17,-42.382,-29.176,-42.033,-43.512
565,31.623,-31.659,-23.405,-33.521,-31.953
566,23.714,-25.916,-19.248,-26.089,-26.519
567,17.783,-19.349,-16.254,-20.65,-19.189
568,13.335,-14.203,-11.574,-14.654,-14.424
569,10.0,-10.736,-9.24,-11.24,-10.671
570,7.499,-7.701,-6.866,-8.329,-7.611
571,5.623,-5.4026,-5.52301,-6.17288,-5.55416
572,4.217,-4.68,-4.785,-5.207,-4.761
573,3.162,-3.377,-3.438,-3.772,-3.564
574,2.371,-2.747,-3.005,-3.216,-2.796
575,1.778,-1.967,-2.233,-2.342,-2.009
576,1.334,-1.305,-1.434,-1.481,-1.177
577,1.0,-0.847,-0.991,-1.014,-0.722
578,0.332,-0.533,-0.663,-0.674,-0.4
579,0.005,-0.165,-0.296,-0.314,-0.072
580,0.0,-0.30124,-0.46674,-0.49311,-0.25366
581,100.0,-97.907,-64.974,-93.109,-95.741
582,74.989,-75.007,-54.497,-77.81,-80.662
583,56.423,-62.12519,-45.46182,-63.09568,-63.47913
584,42.17,-44.869,-31.385,-44.527,-45.363
585,31.623,-31.756,-23.829,-33.764,-34.409
586,23.714,-24.743,-17.577,-26.52,-27.047
587,17.783,-19.636,-16.337,-20.71,-19.697
588,13.335,-11.789,-9.798,-11.589,-11.056
589,10.0,-11.222,-9.554,-11.617,-10.95
590,7.499,-7.325,-6.38,-7.906,-7.332
591,5.623,-5.59735,-5.06256,-5.74381,-5.43273
592,4.217,-4.273,-4.334,-4.758,-4.226
593,3.162,-3.259,-3.479,-3.718,-3.367
594,2.371,-2.792,-2.974,-3.23,-2.874
595,1.778,-1.973,-2.194,-2.292,-1.93
596,1.334,-1.451,-1.552,-1.613,-1.416
597,1.0,-0.862,-1.005,-1.04,-0.803
598,0.332,-0.341,-0.492,-0.508,-0.255
599,0.005,-0.296,-0.449,-0.466,-0.221
600,0.0,0.01971,-0.02284,-0.02313,0.13372
601,100.0,-101.19,-57.804,-92.082,-96.897
602,74.989,-77.042,-49.068,-75.547,-75.143
603,56.423,-61.77214,-37.91864,-60.40374,-63.66242
604,42.17,-46.688,-30.584,-46.415,-48.898
605,31.623,-35.756,-23.578,-32.324,-32.288
606,23.714,-28.005,-20.629,-28.838,-29.17
607,17.783,-19.684,-15.855,-20.675,-20.688
608,13.335,-14.327,-10.646,-14.157,-14.606
609,10.0,-10.157,-8.624,-10.66,-9.871
610,7.499,-6.977,-6.601,-7.906,-7.409
611,5.623,-5.8175,-5.39327,-6.19635,-5.95164
612,4.217,-4.448,-4.217,-4.783,-4.635
613,3.162,-3.508,-3.611,-3.935,-3.533
614,2.371,-2.688,-2.809,-2.995,-2.615
615,1.778,-1.76,-1.921,-2.045,-1.871
616,1.334,-1.529,-1.864,-1.939,-1.592
617,1.0,-1.099,-1.283,-1.32,-1.007
618,0.332,-0.158,-0.264,-0.265,-0.062
619,0.005,0.203,0.254,0.234,0.32
620,0.0,-0.11999,-0.19056,-0.20762,-0.03553
621,100.0,-96.844,-60.345,-92.292,-97.567
622,74.989,-83.245,-55.611,-82.338,-84.886
623,56.423,-55.95381,-38.32953,-56.81828,-56.06293
624,42.17,-44.396,-23.343,-43.384,-43.832
625,31.623,-33.717,-23.347,-34.506,-35.04
626,23.714,-23.351,-15.402,-22.385,-22.697
627,17.783,-19.607,-14.413,-19.573,-19.805
628,13.335,-13.137,-11.595,-14.734,-14.016
629,10.0,-11.419,-9.957,-12.471,-12.37
630,7.499,-8.448,-7.616,-8.659,-8.307
631,5.623,-5.66532,-5.58166,-6.30785,-5.82097
632,4.217,-4.227,-4.274,-4.673,-4.122
633,3.162,-3.177,-3.314,-3.526,-3.078
634,2.371,-2.117,-2.254,-2.389,-2.155
635,1.778,-1.814,-2.08,-2.174,-1.836
636,1.334,-1.626,-1.823,-1.898,-1.616
637,1.0,-1.283,-1.414,-1.46,-1.196
638,0.332,-0.428,-0.597,-0.617,-0.347
639,0.005,-0.156,-0.25,-0.265,-0.085
640,0.0,-0.00489,-0.08825,-0.08817,0.08852
641,100.0,-103.09,-67.307,-100.329,-99.535
642,74.989,-78.855,-56.077,-77.499,-75.694
643,56.423,-60.5772,-42.24514,-62.18643,-62.25059
644,42.17,-43.408,-31.292,-44.721,-45.955
645,31.623,-29.002,-19.84,-29.406,-28.807
646,23.714,-21.395,-16.79,-21.188,-20.972
647,17.783,-19.085,-16.279,-20.605,-19.685
648,13.335,-13.518,-11.065,-13.196,-13.286
649,10.0,-11.669,-9.466,-11.34,-11.219
650,7.499,-7.78,-7.178,-8.123,-7.332
651,5.623,-5.90733,-5.29235,-6.3298,-5.7839
652,4.217,-4.229,-3.899,-4.378,-3.997
653,3.162,-2.779,-3.059,-3.226,-2.923
654,2.371,-2.109,-2.247,-2.345,-2.022
655,1.778,-1.757,-2.002,-2.081,-1.754
656,1.334,-1.532,-1.686,-1.749,-1.423
657,1.0,-1.217,-1.426,-1.471,-1.143
658,0.332,-0.416,-0.566,-0.566,-0.301
659,0.005,-0.124,-0.206,-0.217,-0.024
660,0.0,-0.15212,-0.27832,-0.28681,-0.0584
661,100.0,-107.005,-69.602,-106.417,-108.343
662,74.989,-72.222,-52.091,-74.31,-74.437
663,56.423,-60.42248,-43.75854,-60.57816,-61.03699
664,42.17,-42.823,-26.429,-40.609,-41.163
665,31.623,-32.765,-24.828,-33.072,-31.95
666,23.714,-22.842,-18.563,-23.678,-24.13
667,17.783,-17.764,-15.038,-20.202,-19.941
668,13.335,-14.326,-11.534,-14.479,-13.803
669,10.0,-10.163,-8.176,-10.569,-10.008
670,7.499,-7.258,-6.408,-7.547,-7.353
671,5.623,-5.69746,-5.253,-6.27672,-5.80305
672,4.217,-4.786,-4.578,-5.229,-4.782
673,3.162,-3.089,-3.22,-3.644,-3.4
674,2.371,-2.371,-2.531,-2.718,-2.336
675,1.778,-1.663,-1.843,-1.913,-1.69
676,1.334,-1.404,-1.504,-1.572,-1.301
677,1.0,-1.028,-1.216,-1.277,-0.966
678,0.332,-0.287,-0.402,-0.417,-0.168
679,0.005,0.236,0.302,0.302,0.352
680,0.0,-0.22022,-0.3484,-0.37582,-0.12706
681,100.0,-92.595,-58.052,-89.039,-89.801
682,74.989,-71.454,-45.908,-68.67,-70.404
683,56.423,-55.53687,-38.47664,-56.92273,-57.32955
684,42.17,-39.155,-31.531,-39.808,-39.631
685,31.623,-35.287,-24.497,-35.173,-33.68
686,23.714,-25.519,-18.967,-26.471,-26.348
687,17.783,-17.412,-15.016,-18.383,-17.968
688,13.335,-13.685,-11.465,-14.002,-13.614
689,10.0,-10.585,-9.386,-11.346,-10.903
690,7.499,-7.288,-6.714,-7.892,-7.457
691,5.623,-5.9617,-5.68718,-6.40789,-5.81132
692,4.217,-3.942,-4.106,-4.488,-3.957
693,3.162,-3.386,-3.213,-3.523,-3.331
694,2.371,-2.463,-2.473,-2.64,-2.389
695,1.778,-2.027,-2.188,-2.304,-2.108
696,1.334,-1.298,-1.479,-1.512,-1.256
697,1.0,-0.853,-0.966,-0.996,-0.78
698,0.332,-0.304,-0.437,-0.45,-0.204
699,0.005,-0.305,-0.442,-0.458,-0.239
700,0.0,0.00099,-0.0691,-0.06978,0.10512
701,100.0,-97.335,-62.148,-93.483,-98.308
702,74.989,-73.815,-51.851,-73.443,-74.956
703,56.423,-59.8991,-39.74761,-62.48724,-62.11775
704,42.17,-42.108,-28.506,-39.393,-38.681
705,31.623,-31.733,-24.773,-32.726,-30.738
706,23.714,-23.808,-20.382,-24.671,-23.263
707,17.783,-17.219,-12.895,-16.432,-16.223
708,13.335,-13.484,-11.132,-13.6,-13.399
709,10.0,-11.11,-9.055,-11.116,-10.698
710,7.499,-7.901,-7.102,-8.647,-8.108
711,5.623,-6.15431,-5.61566,-6.56349,-6.18781
712,4.217,-3.7,-3.929,-4.259,-3.69
713,3.162,-3.007,-2.998,-3.13,-2.793
714,2.371,-2.448,-2.579,-2.763,-2.41
715,1.778,-1.784,-2.001,-2.096,-1.835
716,1.334,-1.401,-1.572,-1.622,-1.379
717,1.0,-1.096,-1.226,-1.253,-1.039
718,0.332,-0.424,-0.592,-0.588,-0.346
719,0.005,-0.17,-0.261,-0.255,-0.081
720,0.0,-0.23761,-0.34282,-0.37215,-0.16378
721,100.0,-102.728,-58.028,-90.466,-97.529
722,74.989,-74.394,-56.013,-75.992,-75.665
723,56.423,-60.79051,-38.99537,-57.15865,-61.28545
724,42.17,-42.44,-31.627,-44.633,-44.77
725,31.623,-32.307,-21.585,-30.866,-30.866
726,23.714,-25.383,-20.163,-26.054,-26.09
727,17.783,-19.092,-16.027,-19.353,-19.269
728,13.335,-12.716,-10.516,-13.804,-13.555
729,10.0,-9.575,-7.921,-9.97,-9.404
730,7.499,-7.482,-6.844,-8.005,-7.528
731,5.623,-6.26155,-6.18959,-6.93853,-6.18281
732,4.217,-4.067,-4.045,-4.55,-4.03
733,3.162,-3.089,-3.273,-3.571,-3.27
734,2.371,-2.398,-2.549,-2.648,-2.424
735,1.778,-1.537,-1.709,-1.779,-1.48
736,1.334,-1.527,-1.602,-1.658,-1.326
737,1.0,-1.121,-1.317,-1.344,-1.02
738,0.332,-0.471,-0.702,-0.7,-0.411
739,0.005,-0.304,-0.39,-0.406,-0.228
740,0.0,-0.05531,-0.11319,-0.11037,0.04387
741,100.0,-98.588,-61.911,-93.458,-98.302
742,74.989,-80.05,-46.593,-78.363,-80.847
743,56.423,-58.5034,-37.87172,-56.01679,-57.06552
744,42.17,-41.71,-30.696,-45.188,-44.774
745,31.623,-32.361,-24.092,-34.353,-36.345
746,23.714,-26.192,-18.293,-28.201,-29.707
747,17.783,-19.343,-15.684,-19.908,-20.461
748,13.335,-13.646,-12.003,-14.673,-14.153
749,10.0,-10.082,-8.502,-10.387,-9.848
750,7.499,-8.337,-6.519,-8.617,-8.291
751,5.623,-5.40546,-5.2982,-6.12761,-5.81072
752,4.217,-3.827,-3.892,-4.469,-4.17
753,3.162,-3.328,-3.486,-3.891,-3.517
754,2.371,-2.683,-2.753,-2.958,-2.752
755,1.778,-2.053,-2.305,-2.409,-2.14
756,1.334,-1.572,-1.724,-1.814,-1.531
757,1.0,-0.848,-1.079,-1.121,-0.863
758,0.332,-0.284,-0.402,-0.402,-0.199
759,0.005,0.129,0.189,0.187,0.239
760,0.0,-0.12104,-0.20342,-0.20772,-0.01682
761,100.0,-97.296,-65.438,-97.492,-96.675
762,74.989,-68.157,-46.315,-67.434,-69.834
763,56.423,-61.07124,-41.48422,-61.77783,-62.91471
764,42.17,-45.903,-31.778,-47.493,-43.997
765,31.623,-32.894,-23.359,-32.161,-31.629
766,23.714,-24.708,-18.965,-25.26,-24.298
767,17.783,-16.158,-13.406,-16.42,-15.881
768,13.335,-13.708,-11.707,-14.215,-14.661
769,10.0,-9.954,-8.624,-10.193,-9.745
770,7.499,-8.77,-7.546,-9.077,-8.721
771,5.623,-6.09013,-5.65185,-6.84746,-6.68641
772,4.217,-4.208,-4.535,-5.083,-4.348
773,3.162,-3.145,-3.259,-3.576,-3.254
774,2.371,-2.242,-2.463,-2.605,-2.165
775,1.778,-2.151,-2.403,-2.531,-2.29
776,1.334,-1.573,-1.653,-1.71,-1.463
777,1.0,-1.09,-1.359,-1.392,-1.146
778,0.332,-0.534,-0.699,-0.718,-0.458
779,0.005,-0.164,-0.284,-0.298,-0.077
780,0.0,-0.07637,-0.08304,-0.09422,0.02757
781,100.0,-100.861,-68.888,-99.218,-101.743
782,74.989,-85.615,-50.737,-79.286,-82.806
783,56.423,-60.9446,-40.88811,-60.726,-61.20292
784,42.17,-37.471,-26.573,-36.259,-35.466
785,31.623,-36.2,-21.527,-37.853,-38.579
786,23.714,-23.676,-19.497,-24.919,-23.934
787,17.783,-18.841,-15.591,-19.755,-18.544
788,13.335,-14.112,-11.243,-14.883,-14.975
789,10.0,-10.052,-9.349,-11.202,-10.51
790,7.499,-7.691,-7.096,-8.452,-8.011
791,5.623,-6.03014,-5.89018,-6.94621,-6.46804
792,4.217,-4.311,-4.309,-4.644,-4.227
793,3.162,-3.172,-3.411,-3.679,-3.239
794,2.371,-2.35,-2.636,-2.808,-2.505
795,1.778,-2.066,-2.236,-2.332,-2.007
796,1.334,-1.465,-1.708,-1.763,-1.431
797,1.0,-0.87,-1.031,-1.071,-0.842
798,0.332,-0.16,-0.29,-0.302,-0.081
799,0.005,-0.077,-0.16,-0.183,0.021
800,0.0,0.17079,0.17984,0.1677,0.26971
801,100.0,-110.093,-61.019,-108.334,-116.774
802,74.989,-79.805,-54.205,-80.865,-81.946
803,56.423,-58.27862,-35.14227,-57.22136,-61.56457
804,42.17,-44.412,-31.462,-44.473,-45.749
805,31.623,-33.134,-24.229,-32.848,-34.154
806,23.714,-28.731,-19.622,-28.002,-28.788
807,17.783,-18.462,-13.227,-18.306,-18.139
808,13.335,-13.606,-11.664,-14.863,-14.09
809,10.0,-10.196,-9.489,-12.092,-11.432
810,7.499,-8.123,-7.267,-8.903,-8.518
811,5.623,-6.18446,-5.98918,-6.89081,-6.37106
812,4.217,-4.88,-4.855,-5.429,-4.834
813,3.162,-3.516,-3.771,-4.033,-3.617
814,2.371,-2.402,-2.438,-2.612,-2.363
815,1.778,-1.827,-2.122,-2.214,-1.88
816,1.334,-1.352,-1.519,-1.598,-1.34
817,1.0,-1.094,-1.382,-1.414,-1.09
818,0.332,-0.558,-0.719,-0.746,-0.494
819,0.005,-0.076,-0.113,-0.121,0.022
820,0.0,-0.53081,-0.68439,-0.70857,-0.45044
821,100.0,-99.096,-64.506,-94.48,-98.774
822,74.989,-87.171,-56.073,-81.997,-83.13
823,56.423,-63.55572,-42.75306,-64.85939,-64.77947
824,42.17,-39.976,-32.45,-43.785,-44.388
825,31.623,-33.334,-24.349,-32.803,-33.727
826,23.714,-23.313,-17.913,-26.302,-26.76
827,17.783,-17.453,-13.36,-18.053,-18.735
828,13.335,-13.822,-11.05,-14.646,-14.042
829,10.0,-10.776,-8.99,-11.202,-10.806
830,7.499,-7.172,-6.599,-7.614,-6.853
831,5.623,-6.21025,-5.2267,-6.628,-6.178
832,4.217,-4.784,-5.055,-5.509,-5.01
833,3.162,-3.307,-3.281,-3.521,-3.098
834,2.371,-2.319,-2.319,-2.422,-2.086
835,1.778,-2.054,-2.19,-2.323,-2.014
836,1.334,-1.675,-1.945,-2.004,-1.625
837,1.0,-1.031,-1.22,-1.259,-1.007
838,0.332,-0.466,-0.619,-0.637,-0.383
839,0.005,0.063,-0.028,-0.008,0.15
840,0.0,-0.26159,-0.404,-0.42413,-0.19166
841,100.0,-96.772,-54.321,-97.055,-98.319
842,74.989,-75.926,-43.329,-67.329,-68.07
843,56.423,-55.55181,-38.87044,-55.22885,-56.76946
844,42.17,-37.403,-26.379,-38.732,-38.184
845,31.623,-29.946,-21.971,-30.639,-32.3
846,23.714,-24.423,-21.195,-26.786,-25.609
847,17.783,-19.65,-14.926,-19.708,-19.114
848,13.335,-12.895,-10.902,-13.307,-13.336
849,10.0,-10.777,-9.228,-11.663,-11.316
850,7.499,-7.758,-7.003,-8.364,-7.787
851,5.623,-6.23899,-5.5817,-6.86011,-6.46913
852,4.217,-4.611,-5.04,-5.603,-5.494
853,3.162,-3.138,-3.339,-3.618,-3.313
854,2.371,-2.438,-2.669,-2.862,-2.578
855,1.778,-2.007,-2.16,-2.311,-2.125
856,1.334,-1.5,-1.721,-1.782,-1.525
857,1.0,-1.304,-1.522,-1.554,-1.266
858,0.332,-0.428,-0.62,-0.628,-0.343
859,0.005,-0.086,-0.149,-0.165,0.018
860,0.0,-0.08396,-0.15618,-0.171,0.02176
861,100.0,-101.098,-70.161,-107.915,-106.897
862,74.989,-82.093,-50.292,-85.115,-87.26
863,56.423,-67.82325,-53.2913,-71.50638,-73.73721
864,42.17,-48.062,-36.372,-50.366,-49.639
865,31.623,-30.996,-24.361,-31.077,-30.758
866,23.714,-26.124,-18.772,-25.742,-24.623
867,17.783,-20.845,-15.378,-20.561,-20.367
868,13.335,-14.198,-11.139,-14.46,-14.241
869,10.0,-10.58,-8.639,-11.135,-10.931
870,7.499,-7.735,-6.658,-8.238,-7.7
871,5.623,-5.93426,-5.48586,-6.33525,-5.9399
872,4.217,-4.115,-4.4,-4.86,-4.27
873,3.162,-3.642,-3.604,-3.91,-3.497
874,2.371,-2.405,-2.384,-2.59,-2.373
875,1.778,-2.249,-2.51,-2.677,-2.36
876,1.334,-1.573,-1.828,-1.918,-1.647
877,1.0,-0.77,-1.015,-1.043,-0.748
878,0.332,-0.146,-0.25,-0.242,-0.056
879,0.005,-0.262,-0.369,-0.391,-0.179
880,0.0,-0.00166,-0.03532,-0.0487,0.111
881,100.0,-97.785,-59.878,-101.232,-101.039
882,74.989,-80.055,-51.685,-73.445,-77.116
883,56.423,-57.08936,-37.08758,-57.67871,-58.47239
884,42.17,-45.415,-29.102,-45.055,-44.063
885,31.623,-35.444,-26.973,-36.595,-35.55
886,23.714,-26.631,-19.616,-26.721,-27.266
887,17.783,-18.957,-15.049,-19.461,-19.63
888,13.335,-13.093,-11.386,-13.974,-13.595
889,10.0,-11.519,-10.263,-12.17,-11.615
890,7.499,-7.178,-6.736,-7.782,-7.198
891,5.623,-5.97179,-5.76656,-6.67477,-6.36769
892,4.217,-3.924,-3.826,-4.18,-3.947
893,3.162,-3.347,-3.579,-3.912,-3.485
894,2.371,-2.273,-2.364,-2.52,-2.226
895,1.778,-1.974,-2.077,-2.174,-1.897
896,1.334,-1.489,-1.693,-1.738,-1.368
897,1.0,-1.27,-1.409,-1.485,-1.25
898,0.332,-0.679,-0.8,-0.836,-0.605
899,0.005,-0.198,-0.275,-0.298,-0.11
900,0.0,-0.38919,-0.50037,-0.5115,-0.29432
901,100.0,-97.8,-59.161,-92.436,-91.429
902,74.989,-79.351,-48.907,-78.299,-78.168
903,56.423,-51.39507,-34.18379,-51.88357,-54.91881
904,42.17,-41.534,-30.882,-40.442,-40.975
905,31.623,-33.019,-24.049,-31.335,-30.279
906,23.714,-23.629,-19.13,-24.374,-23.396
907,17.783,-18.563,-15.1,-19.509,-19.146
908,13.335,-12.811,-11.05,-13.639,-12.855
909,10.0,-9.997,-9.091,-11.145,-10.69
910,7.499,-8.073,-7.518,-8.334,-7.585
911,5.623,-5.70457,-5.03207,-5.90703,-5.79536
912,4.217,-3.711,-4.002,-4.434,-4.071
913,3.162,-3.097,-3.252,-3.362,-2.898
914,2.371,-2.37,-2.616,-2.753,-2.38
915,1.778,-1.756,-1.973,-2.09,-1.738
916,1.334,-1.743,-1.848,-1.933,-1.633
917,1.0,-1.175,-1.315,-1.344,-1.045
918,0.332,-0.55,-0.724,-0.738,-0.48
919,0.005,-0.241,-0.321,-0.323,-0.151
920,0.0,-0.16015,-0.27127,-0.28926,-0.05964
921,100.0,-100.421,-64.261,-98.499,-99.033
922,74.989,-75.021,-49.451,-72.794,-71.558
923,56.423,-59.5048,-39.82806,-60.2865,-61.31506
924,42.17,-41.423,-33.572,-46.481,-44.763
925,31.623,-30.628,-24.672,-34.953,-35.069
926,23.714,-21.703,-16.075,-20.623,-20.864
927,17.783,-18.785,-14.609,-18.48,-18.12
928,13.335,-13.187,-10.501,-13.204,-13.087
929,10.0,-10.448,-8.869,-10.732,-10.005
930,7.499,-7.19,-6.703,-8.006,-7.393
931,5.623,-5.81759,-5.44659,-6.40779,-5.99731
932,4.217,-3.975,-4.085,-4.538,-3.98
933,3.162,-3.525,-3.634,-4.094,-3.786
934,2.371,-2.205,-2.459,-2.591,-2.19
935,1.778,-1.98,-2.198,-2.324,-2.016
936,1.334,-1.279,-1.489,-1.551,-1.228
937,1.0,-1.134,-1.267,-1.335,-1.119
938,0.332,-0.534,-0.681,-0.708,-0.448
939,0.005,-0.29,-0.3,-0.311,-0.188
940,0.0,-0.19436,-0.28122,-0.2896,-0.10579
941,100.0,-98.852,-60.191,-95.588,-96.451
942,74.989,-76.79,-51.401,-75.424,-75.281
943,56.423,-57.66629,-38.37199,-56.63404,-55.7509
944,42.17,-42.593,-29.827,-42.238,-43.115
945,31.623,-30.023,-21.825,-29.144,-29.908
946,23.714,-23.094,-16.896,-22.849,-22.259
947,17.783,-17.28,-14.677,-17.83,-17.781
948,13.335,-13.361,-10.665,-13.798,-13.866
949,10.0,-10.33,-9.195,-11.076,-10.266
950,7.499,-7.778,-6.703,-8.361,-7.758
951,5.623,-6.05318,-5.24021,-6.13099,-5.88022
952,4.217,-4.266,-4.058,-4.654,-4.03
953,3.162,-3.288,-3.297,-3.538,-3.301
954,2.371,-2.375,-2.554,-2.715,-2.367
955,1.778,-1.916,-2.023,-2.128,-1.826
956,1.334,-1.627,-1.746,-1.818,-1.54
957,1.0,-0.995,-1.138,-1.171,-0.877
958,0.332,-0.419,-0.545,-0.566,-0.304
959,0.005,-0.149,-0.232,-0.245,-0.033
960,0.0,0.17592,0.21728,0.19993,0.28374
961,100.0,-95.871,-64.089,-94.919,-100.773
962,74.989,-77.853,-43.454,-74.993,-76.693
963,56.423,-63.37459,-43.80506,-62.20835,-62.82289
964,42.17,-43.71,-29.519,-41.977,-45.158
965,31.623,-33.128,-25.037,-31.609,-31.469
966,23.714,-21.682,-16.539,-21.291,-21.217
967,17.783,-15.854,-13.571,-16.613,-16.686
968,13.335,-13.094,-10.776,-14.068,-13.439
969,10.0,-9.887,-9.201,-11.049,-10.53
970,7.499,-7.947,-7.39,-8.622,-7.902
971,5.623,-5.75298,-5.90326,-6.64241,-5.99222
972,4.217,-3.678,-3.718,-4.12,-3.705
973,3.162,-3.295,-3.106,-3.492,-3.216
974,2.371,-2.775,-2.815,-3.049,-2.755
975,1.778,-2.043,-2.203,-2.332,-2.112
976,1.334,-1.188,-1.4,-1.464,-1.134
977,1.0,-1.112,-1.292,-1.348,-1.091
978,0.332,-0.567,-0.67,-0.684,-0.458
979,0.005,0.143,0.166,0.143,0.238
980,0.0,-0.1453,-0.25789,-0.26452,-0.05256
981,100.0,-100.515,-64.702,-102.495,-101.82
982,74.989,-76.546,-48.388,-71.869,-74.046
983,56.423,-61.34605,-44.58514,-62.85273,-62.53442
984,42.17,-42.158,-29.797,-42.894,-43.219
985,31.623,-28.423,-19.612,-29.781,-30.151
986,23.714,-24.47,-18.33,-25.223,-25.188
987,17.783,-18.976,-15.472,-19.792,-19.917
988,13.335,-13.328,-11.294,-13.758,-13.323
989,10.0,-10.648,-9.351,-11.016,-10.503
990,7.499,-8.094,-7.523,-8.994,-8.431
991,5.623,-6.41122,-5.91041,-6.66383,-5.96752
992,4.217,-4.34,-4.7,-5.246,-4.8
993,3.162,-3.094,-3.09,-3.306,-2.896
994,2.371,-2.605,-2.734,-2.894,-2.593
995,1.778,-1.835,-2.107,-2.231,-1.913
996,1.334,-1.656,-1.789,-1.902,-1.648
997,1.0,-0.957,-1.116,-1.141,-0.872
998,0.332,-0.213,-0.305,-0.314,-0.127
999,0.005,0.11,0.12,0.111,0.214
1000,0.0,-0.14925,-0.27246,-0.27563,-0.04256
1001,100.0,-114.566,-73.068,-114.369,-117.467
1002,74.989,-74.34,-48.711,-72.5,-76.551
1003,56.423,-55.95572,-37.2613,-58.91688,-59.06692
1004,42.17,-40.788,-31.894,-41.983,-38.499
1005,31.623,-30.478,-22.519,-30.459,-29.754
1006,23.714,-23.822,-18.231,-26.98,-25.614
1007,17.783,-17.322,-13.7,-17.884,-17.079
1008,13.335,-14.266,-10.571,-14.497,-14.305
1009,10.0,-9.527,-8.359,-10.308,-9.797
1010,7.499,-7.435,-6.695,-7.777,-7.075
1011,5.623,-6.39952,-6.17406,-6.9879,-6.32303
1012,4.217,-4.411,-4.342,-4.706,-4.25
1013,3.162,-3.279,-3.281,-3.579,-3.233
1014,2.371,-2.167,-2.344,-2.483,-2.192
1015,1.778,-1.799,-1.932,-2.031,-1.716
1016,1.334,-1.291,-1.406,-1.463,-1.224
1017,1.0,-1.092,-1.259,-1.293,-1.056
1018,0.332,-0.349,-0.481,-0.492,-0.264
1019,0.005,-0.155,-0.233,-0.246,-0.051
1020,0.0,0.16826,0.17078,0.15281,0.27076
1021,100.0,-104.714,-62.37,-100.906,-105.481
1022,74.989,-75.136,-41.814,-75.21,-77.581
1023,56.423,-57.72849,-37.19609,-57.6957,-59.05182
1024,42.17,-39.185,-24.774,-37.422,-38.538
1025,31.623,-33.253,-23.742,-33.349,-35.107
1026,23.714,-25.278,-16.926,-24.74,-24.91
1027,17.783,-17.634,-13.34,-18.202,-17.03
1028,13.335,-12.894,-10.005,-13.424,-13.49
1029,10.0,-10.967,-9.264,-11.051,-10.393
1030,7.499,-7.841,-7.349,-9.081,-8.497
1031,5.623,-6.68203,-6.02698,-6.98465,-6.63418
1032,4.217,-3.785,-3.854,-4.336,-3.824
1033,3.162,-3.047,-3.006,-3.326,-3.022
1034,2.371,-2.734,-2.87,-3.056,-2.68
1035,1.778,-1.705,-1.772,-1.817,-1.604
1036,1.334,-1.497,-1.704,-1.774,-1.487
1037,1.0,-1.297,-1.434,-1.492,-1.235
1038,0.332,-0.367,-0.534,-0.547,-0.269
1039,0.005,-0.213,-0.382,-0.391,-0.132
1040,0.0,-0.32835,-0.4371,-0.44604,-0.20997
1041,100.0,-106.265,-73.681,-108.023,-110.695
1042,74.989,-72.829,-48.397,-69.895,-71.944
1043,56.423,-61.00995,-42.34469,-60.01596,-60.03494
1044,42.17,-45.725,-26.457,-43.961,-42.717
1045,31.623,-31.517,-23.887,-32.107,-31.955
1046,23.714,-23.739,-17.515,-25.033,-25.24
1047,17.783,-18.224,-12.307,-17.129,-18.035
1048,13.335,-12.216,-10.013,-12.581,-12.26
1049,10.0,-10.193,-8.853,-10.401,-9.92
1050,7.499,-7.322,-6.393,-7.706,-7.178
1051,5.623,-5.68274,-5.31035,-6.05958,-5.88779
1052,4.217,-4.564,-5.198,-5.875,-5.74
1053,3.162,-2.702,-2.978,-3.237,-2.771
1054,2.371,-2.354,-2.397,-2.589,-2.227
1055,1.778,-1.81,-1.858,-1.958,-1.757
1056,1.334,-1.292,-1.485,-1.541,-1.215
