tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
1109,10,-8.95213,-8.00942,-9.8218,-8.62884,-11.05442
1110,7.499,-7.69793,-6.07296,-8.36884,-7.90483,-9.49274
1111,5.623,-5.87948,-5.5954,-7.21602,-6.42672,-8.24467
1112,4.217,-4.1986,-3.81076,-4.78819,-4.51447,-5.4069
1113,3.162,-2.96883,-3.41801,-3.95074,-3.18861,-4.27344
1114,2.371,-2.74102,-3.03704,-3.3557,-2.94477,-3.62507
1115,1.778,-1.84248,-2.01307,-2.34913,-2.1187,-2.6209
1116,1.334,-1.51806,-1.69032,-1.89991,-1.5379,-2.10319
1117,1,-0.94045,-1.03588,-1.31477,-1.02146,-1.48857
1118,0.332,-0.35793,-0.35303,-0.5972,-0.4422,-0.75645
1119,0.005,0.00987,0.24389,-0.03024,-0.0412,-0.08621
1120,0,0.17504,0.36544,0.21136,0.09766,2.64806
1121,100,-95.13132,-26.20506,-90.58507,-92.94398,-112.6062
1122,74.989,-68.63977,-35.05876,-65.67302,-65.45206,-81.79244
1123,56.423,-63.33541,-37.23005,-63.39849,-67.9222,-76.79108
1124,42.17,-48.4149,-31.4017,-53.97484,-52.13206,-66.01218
1125,31.623,-31.9517,-20.37758,-31.52522,-28.99056,-37.64217
1126,23.714,-22.38224,-15.13444,-23.48025,-24.73661,-28.59302
1127,17.783,-16.3864,-12.82576,-17.74989,-16.96383,-21.16208
1128,13.335,-13.27869,-8.5664,-14.11559,-13.12026,-16.45871
1129,10,-10.50039,-7.94551,-11.64438,-11.40051,-13.67709
1130,7.499,-7.44312,-6.63923,-8.53133,-7.66278,-9.67224
1131,5.623,-4.98424,-4.85288,-5.86919,-5.089,-6.4783
1132,4.217,-4.6912,-4.45727,-5.12634,-4.56223,-5.57402
1133,3.162,-2.78304,-2.88696,-3.30329,-2.69992,-3.59998
1134,2.371,-2.5412,-2.56586,-3.00743,-2.76491,-3.31979
1135,1.778,-1.61401,-1.69148,-2.04311,-1.71454,-2.26374
1136,1.334,-1.23489,-1.10807,-1.55621,-1.27143,-1.74091
1137,1,-0.8103,-0.86754,-1.12535,-0.78661,-1.2876
1138,0.332,-0.02196,0.29846,-0.08821,-0.07442,-0.14318
1139,0.005,-0.13051,-0.0374,-0.31663,-0.18548,-0.43267
1140,0,0.23905,0.44544,0.42085,0.19251,2.95095
1141,100,-96.06815,-43.10262,-104.70873,-113.06498,-132.20641
1142,74.989,-67.92276,-29.69224,-65.49304,-65.25256,-81.45052
1143,56.423,-52.2503,-29.8594,-49.89529,-50.23109,-60.72345
1144,42.17,-37.75749,-16.27327,-41.47939,-38.42193,-50.46736
1145,31.623,-27.71488,-18.65866,-28.09286,-27.03682,-32.99605
1146,23.714,-24.04568,-15.64353,-23.368,-22.75233,-27.77675
1147,17.783,-17.64711,-13.47434,-21.33298,-20.80983,-25.17638
1148,13.335,-13.02673,-9.67275,-13.5621,-13.61183,-15.62177
1149,10,-9.90033,-8.83622,-11.77512,-10.37818,-13.2635
1150,7.499,-7.30301,-6.473,-8.41308,-7.84662,-9.66707
1151,5.623,-5.469,-5.08756,-6.20115,-5.5484,-6.93263
1152,4.217,-3.93794,-3.90925,-4.57808,-3.75257,-4.97122
1153,3.162,-2.88087,-3.16374,-3.53673,-2.91261,-3.8234
1154,2.371,-2.32439,-2.25199,-2.82902,-2.43402,-3.10657
1155,1.778,-1.64807,-1.73104,-2.09049,-1.71844,-2.27219
1156,1.334,-1.11869,-1.07565,-1.36367,-1.12863,-1.5511
1157,1,-0.72055,-0.73606,-1.0237,-0.77112,-1.19958
1158,0.332,-0.0901,0.16689,-0.22658,-0.13489,-0.31364
1159,0.005,-0.09018,-0.10693,-0.2443,-0.13986,-0.33971
1160,0,-0.19279,-0.29883,-0.43275,-0.27397,-0.55625
1161,100,-92.34171,-33.63784,-86.74402,-100.07093,-109.47603
1162,74.989,-81.49114,-41.69001,-84.20952,-87.65545,-103.20527
1163,56.423,-58.94286,-27.34395,-58.43893,-59.57364,-71.20815
1164,42.17,-41.8119,-23.84251,-45.02181,-41.95149,-55.40874
1165,31.623,-32.8762,-20.79551,-33.44475,-32.18955,-40.76152
1166,23.714,-20.54632,-14.9941,-22.5896,-21.87777,-26.84286
1167,17.783,-15.97186,-10.9169,-16.98749,-17.89372,-20.69248
1168,13.335,-12.80252,-10.41867,-14.40047,-13.32404,-16.54173
1169,10,-10.02741,-8.38929,-11.73421,-11.20599,-13.85039
1170,7.499,-7.01307,-6.37238,-8.13883,-7.49223,-9.23614
1171,5.623,-5.55182,-4.96796,-6.22217,-5.83263,-7.04111
1172,4.217,-3.79441,-3.9952,-4.66941,-3.91768,-5.0956
1173,3.162,-2.98533,-3.16856,-3.72011,-3.15966,-4.07441
1174,2.371,-2.13703,-2.31164,-2.60273,-2.2458,-2.88377
1175,1.778,-1.84121,-1.90816,-2.30575,-1.94324,-2.5253
1176,1.334,-1.64969,-1.56714,-1.95413,-1.57648,-2.13775
1177,1,-1.22507,-1.35209,-1.53079,-1.19052,-1.73572
1178,0.332,-0.50094,-0.24585,-0.67498,-0.53772,-0.83557
1179,0.005,-0.20538,-0.03217,-0.37446,-0.2468,-0.48293
1180,0,-0.13921,-0.1853,-0.35185,-0.2162,-0.46142
1181,100,-100.61539,-45.49803,-100.95669,-98.72842,-125.30582
1182,74.989,-73.07119,-39.33302,-72.51191,-74.44036,-89.19327
1183,56.423,-55.11034,-28.27577,-62.29274,-61.51181,-76.02791
1184,42.17,-37.03297,-26.31914,-40.49773,-40.60833,-48.9493
1185,31.623,-28.02475,-19.87733,-29.38755,-28.89909,-34.66517
1186,23.714,-24.05431,-14.93694,-22.68076,-23.09582,-27.12217
1187,17.783,-18.21718,-12.64825,-19.54987,-19.52241,-23.25294
1188,13.335,-12.70708,-10.43918,-14.00027,-13.42704,-16.27335
1189,10,-9.23457,-8.54867,-11.06335,-10.56862,-12.83411
1190,7.499,-7.88245,-7.372,-8.7211,-7.60882,-9.75338
1191,5.623,-5.25265,-4.95654,-6.21158,-5.45361,-6.92719
1192,4.217,-4.46913,-4.18524,-5.07247,-4.82852,-5.65111
1193,3.162,-3.35004,-3.6036,-3.97999,-3.16547,-4.25182
1194,2.371,-2.4346,-2.62954,-3.07216,-2.69574,-3.37598
1195,1.778,-1.55482,-1.61669,-2.0085,-1.72389,-2.23076
1196,1.334,-0.81855,-1.02656,-1.1486,-0.85302,-1.32103
1197,1,-0.98919,-1.17231,-1.41592,-1.13808,-1.61794
1198,0.332,-0.11307,0.17322,-0.15601,-0.15502,-0.22782
1199,0.005,5e-05,0.04835,-0.17547,-0.09119,-0.2624
1200,0,-0.00205,0.14651,-0.11478,-0.06726,-0.19049
1201,100,-90.18344,-58.38446,-98.03322,-95.16861,-121.55107
1202,74.989,-76.28767,-41.23222,-77.9856,-86.51492,-96.23837
1203,56.423,-53.68048,-25.58141,-55.86487,-58.916,-69.10065
1204,42.17,-39.31081,-23.21936,-36.84843,-36.45513,-44.3918
1205,31.623,-26.61381,-15.86107,-27.22488,-27.3981,-33.17165
1206,23.714,-25.02199,-16.09206,-23.14677,-21.37968,-27.66967
1207,17.783,-15.11155,-10.95918,-16.44376,-16.74775,-19.73588
1208,13.335,-14.61544,-10.28171,-15.88139,-15.55823,-18.56774
1209,10,-9.89036,-8.52843,-10.91543,-9.88959,-12.45922
1210,7.499,-8.12963,-7.21325,-9.14674,-8.4521,-10.49384
1211,5.623,-6.06762,-5.71367,-7.06561,-6.16069,-7.91976
1212,4.217,-4.09076,-3.94759,-4.41148,-3.74788,-4.7717
1213,3.162,-3.04995,-3.04795,-3.5265,-3.07846,-3.87658
1214,2.371,-2.15702,-2.47163,-2.72692,-2.23372,-2.92545
1215,1.778,-1.59336,-1.82084,-2.10675,-1.70356,-2.31952
1216,1.334,-0.96289,-1.0368,-1.3379,-1.04248,-1.52423
1217,1,-1.06323,-1.15697,-1.43022,-1.12198,-1.6167
1218,0.332,-0.40648,-0.22154,-0.657,-0.49807,-0.81825
1219,0.005,0.09482,0.2418,0.10555,0.04228,0.15042
1220,0,0.18018,0.38025,0.29077,0.13022,2.42308
1221,100,NaN,NaN,NaN,NaN,NaN
1222,74.989,-69.33488,-41.98607,-73.50887,-69.93894,-90.69627
1223,56.423,-56.44137,-25.60065,-57.76827,-59.70678,-71.12022
1224,42.17,-37.60474,-28.54753,-43.69148,-42.23593,-53.58461
1225,31.623,-34.52053,-18.1498,-32.75491,-33.93749,-39.92471
1226,23.714,-21.95299,-14.14104,-23.45186,-23.28549,-28.75072
1227,17.783,-18.02457,-13.09327,-18.22773,-18.46907,-21.54205
1228,13.335,-14.41064,-11.32726,-16.03544,-15.02573,-19.04777
1229,10,-10.73701,-8.9325,-11.11158,-9.8392,-12.59711
1230,7.499,-7.27372,-6.15342,-7.78269,-7.09179,-8.90103
1231,5.623,-5.80963,-5.34744,-6.41401,-5.45176,-7.1279
1232,4.217,-4.21223,-4.08178,-4.95798,-4.27643,-5.48814
1233,3.162,-2.60364,-2.74729,-3.03637,-2.51637,-3.27849
1234,2.371,-1.99676,-2.19009,-2.54727,-2.16551,-2.78042
1235,1.778,-1.61146,-1.65435,-2.00059,-1.63263,-2.20071
1236,1.334,-1.19951,-1.38722,-1.59757,-1.26329,-1.81126
1237,1,-0.98048,-1.13787,-1.35613,-1.08627,-1.54112
1238,0.332,-0.12801,0.13782,-0.21551,-0.18513,-0.291
1239,0.005,0.01693,0.17662,-0.07664,-0.05421,-0.13777
1240,0,-0.05637,0.136,-0.14697,-0.13037,-0.22373
1241,100,-90.82526,-49.08174,-99.83956,-96.49703,-124.48645
1242,74.989,-77.5264,-40.69157,-69.69844,-63.05286,-83.51451
1243,56.423,-50.13348,-30.69019,-51.18799,-49.02581,-62.31178
1244,42.17,-43.12389,-24.82721,-42.03254,-40.93966,-51.0707
1245,31.623,-28.2757,-20.82898,-32.24165,-29.75206,-38.14944
1246,23.714,-23.38577,-16.15319,-24.31379,-23.76828,-28.79116
1247,17.783,-16.72869,-12.84164,-17.36023,-16.00075,-20.49657
1248,13.335,-12.83493,-8.74335,-12.96255,-13.04425,-15.58129
1249,10,-8.56796,-7.8749,-10.3048,-9.93694,-11.96206
1250,7.499,-7.57141,-6.85725,-8.25772,-7.70592,-9.23466
1251,5.623,-5.32202,-4.99243,-6.06957,-5.54777,-6.77183
1252,4.217,-4.10008,-4.12596,-4.98881,-4.62596,-5.54506
1253,3.162,-3.36793,-3.34538,-3.91456,-3.47286,-4.32698
1254,2.371,-3.06186,-2.95317,-3.42527,-2.93606,-3.7459
1255,1.778,-1.67283,-1.64463,-2.00285,-1.6921,-2.23271
1256,1.334,-1.23333,-1.18301,-1.67674,-1.34623,-1.8873
1257,1,-1.29012,-1.35896,-1.66856,-1.27737,-1.84647
1258,0.332,-0.24463,-0.14316,-0.44003,-0.31423,-0.55867
1259,0.005,0.00319,0.18192,-0.09836,-0.05189,-0.16101
1260,0,0.18849,0.53874,0.32127,0.12908,2.83121
1261,100,-91.74097,-55.88768,-90.35823,-88.03395,-108.32859
1262,74.989,-78.76852,-37.64916,-72.81406,-69.26903,-88.79874
1263,56.423,-55.37296,-28.65985,-55.16246,-57.0573,-68.29608
1264,42.17,-41.09444,-25.83796,-46.11883,-47.27776,-56.66769
1265,31.623,-35.27712,-24.74147,-38.22143,-39.00341,-46.87114
1266,23.714,-24.62661,-15.24293,-24.68557,-25.73639,-30.39759
1267,17.783,-17.3193,-13.01172,-19.25534,-19.22587,-22.69459
1268,13.335,-14.62638,-11.54333,-16.73499,-16.05375,-19.58117
1269,10,-9.5146,-7.50091,-10.50645,-9.72552,-12.24797
1270,7.499,-7.68172,-6.93814,-8.66998,-7.77262,-9.72177
1271,5.623,-5.60795,-5.09641,-6.3268,-5.67947,-7.05719
1272,4.217,-4.3518,-4.52217,-5.24636,-4.21648,-5.73293
1273,3.162,-3.07125,-2.97809,-3.55492,-3.16887,-3.91924
1274,2.371,-2.00492,-2.16483,-2.45089,-1.9687,-2.64219
1275,1.778,-1.59747,-1.72229,-1.98078,-1.65286,-2.21823
1276,1.334,-1.11487,-1.09532,-1.57037,-1.28798,-1.75708
1277,1,-1.02114,-1.03336,-1.322,-0.95288,-1.45558
1278,0.332,-0.51423,-0.50053,-0.84582,-0.5576,-1.00592
1279,0.005,0.16842,0.45524,0.21106,0.07762,3.12473
1280,0,-0.07333,0.23431,-0.15256,-0.12644,-0.2203
1281,100,-86.05761,-38.62156,-88.11612,-94.92598,-110.73137
1282,74.989,-75.71109,-38.30906,-81.88584,-82.41817,-102.9729
1283,56.423,-48.59946,-29.3043,-47.26437,-49.18723,-57.57714
1284,42.17,-37.60652,-25.93393,-43.15974,-42.503,-52.38958
1285,31.623,-28.09808,-17.84919,-26.90086,-25.32776,-31.91991
1286,23.714,-22.64135,-13.25221,-21.98901,-22.07765,-26.0307
1287,17.783,-21.08105,-14.39649,-20.71389,-20.00419,-24.77191
1288,13.335,-12.8413,-10.97217,-15.38143,-14.72331,-18.23578
1289,10,-9.44989,-7.71155,-9.72866,-9.0067,-11.08563
1290,7.499,-7.07794,-6.56869,-8.28437,-7.49323,-9.41956
1291,5.623,-5.31185,-4.8679,-5.95318,-5.36798,-6.58697
1292,4.217,-4.50541,-4.20725,-5.01859,-4.21242,-5.52164
1293,3.162,-2.69442,-2.7453,-3.12271,-2.60055,-3.37693
1294,2.371,-2.29383,-2.40894,-2.72533,-2.37627,-2.97997
1295,1.778,-2.02702,-2.15752,-2.47319,-2.05951,-2.71134
1296,1.334,-1.18297,-1.33721,-1.64614,-1.30208,-1.84223
1297,1,-0.9268,-0.82598,-1.24371,-1.01423,-1.43223
1298,0.332,-0.25771,-0.28403,-0.52726,-0.35754,-0.67438
1299,0.005,-0.00078,0.2982,-0.02744,-0.04685,-0.06572
1300,0,0.07965,0.24153,0.07543,0.04041,0.07984
1301,100,-91.78482,-43.07433,-81.86753,-79.91427,-98.91007
1302,74.989,-70.7333,-43.85567,-81.26308,-79.73793,-100.1246
1303,56.423,-54.94,-31.88413,-57.66772,-58.7167,-70.38971
1304,42.17,-40.64356,-30.07609,-46.54469,-45.59979,-56.34066
1305,31.623,-31.72584,-22.45432,-32.15981,-29.19829,-38.28786
1306,23.714,-21.14005,-16.45159,-23.3622,-23.38861,-27.99473
1307,17.783,-16.72635,-14.75013,-18.86063,-17.16721,-21.84085
1308,13.335,-13.45823,-10.49642,-13.83173,-12.80293,-16.18656
1309,10,-10.62755,-9.28985,-11.85891,-11.1898,-13.67841
1310,7.499,-7.20735,-6.97884,-8.97195,-8.16404,-10.14
1311,5.623,-5.18913,-4.7815,-5.84325,-5.25761,-6.53684
1312,4.217,-3.96317,-3.9376,-4.78158,-4.46676,-5.30505
1313,3.162,-3.22542,-3.48879,-4.05679,-3.56554,-4.44857
1314,2.371,-2.46496,-2.42522,-2.77555,-2.34549,-3.02729
1315,1.778,-1.85452,-2.14154,-2.46911,-2.04686,-2.70531
1316,1.334,-1.36013,-1.46048,-1.78981,-1.47018,-2.01333
1317,1,-0.99343,-1.14095,-1.34569,-1.08441,-1.52371
1318,0.332,-0.42742,-0.50742,-0.72168,-0.48324,-0.8642
1319,0.005,-0.07254,-0.08487,-0.2752,-0.15254,-0.39032
1320,0,0.3148,0.60675,0.49258,0.20065,3.01724
1321,100,-104.97837,-36.69489,-98.85922,-109.4934,-125.26601
1322,74.989,-66.71424,-35.65418,-58.56285,-58.6628,-71.12096
1323,56.423,-55.54948,-27.92768,-65.32149,-66.95539,-80.52838
1324,42.17,-39.15915,-25.12405,-43.7313,-45.01223,-53.72457
1325,31.623,-27.7838,-20.25225,-31.8925,-32.60916,-38.77697
1326,23.714,-24.1288,-16.83047,-25.54673,-25.2788,-30.89989
1327,17.783,-17.40769,-11.66873,-18.58031,-17.74398,-21.83106
1328,13.335,-12.97326,-10.76164,-14.83625,-14.38765,-17.23643
1329,10,-9.55138,-8.21012,-10.70334,-10.73297,-12.55921
1330,7.499,-7.51717,-7.17438,-8.6253,-7.79407,-9.76002
1331,5.623,-5.64797,-5.25732,-6.47658,-5.73655,-7.22745
1332,4.217,-3.93784,-3.93007,-4.68986,-4.16277,-5.14574
1333,3.162,-2.77172,-3.1749,-3.63624,-3.12693,-3.94989
1334,2.371,-2.65845,-2.60265,-3.14275,-2.70889,-3.45123
1335,1.778,-1.84708,-2.01801,-2.4468,-2.1283,-2.70892
1336,1.334,-1.50987,-1.76785,-1.99489,-1.6524,-2.19671
1337,1,-1.04877,-1.28247,-1.54966,-1.19845,-1.75142
1338,0.332,-0.24336,-0.09102,-0.42252,-0.30337,-0.52483
1339,0.005,-0.1958,-0.20587,-0.41222,-0.26194,-0.53321
1340,0,-0.13624,-0.07661,-0.31661,-0.21757,-0.4261
1341,100,-95.15759,-49.59508,-101.19319,-105.33014,-128.82861
1342,74.989,-72.23948,-28.756,-66.96741,-67.77015,-82.09055
1343,56.423,-66.18298,-37.90261,-69.41726,-65.94493,-84.90551
1344,42.17,-37.42937,-28.05619,-45.70419,-43.57718,-55.61447
1345,31.623,-29.95004,-20.37673,-29.24959,-28.7979,-35.01045
1346,23.714,-23.91841,-12.85256,-26.15022,-26.50515,-31.16622
1347,17.783,-20.75877,-14.26116,-22.0051,-23.70062,-26.52358
1348,13.335,-12.55214,-10.39872,-14.15331,-12.52644,-16.34857
1349,10,-9.62506,-7.54239,-10.26949,-9.41118,-11.9625
1350,7.499,-6.76159,-6.03906,-7.50565,-6.51964,-8.46029
1351,5.623,-5.05732,-4.978,-5.80223,-5.14865,-6.3924
1352,4.217,-4.2019,-3.81127,-4.52759,-3.96684,-4.99544
1353,3.162,-3.09611,-2.93682,-3.51833,-3.08311,-3.86818
1354,2.371,-2.21115,-2.48139,-2.77948,-2.37289,-3.02823
1355,1.778,-1.67622,-1.82094,-2.09268,-1.83049,-2.33082
1356,1.334,-1.51249,-1.66683,-1.85812,-1.42992,-2.04311
1357,1,-0.61592,-0.71856,-0.92605,-0.66975,-1.11876
1358,0.332,-0.35535,-0.38312,-0.62446,-0.4034,-0.76219
1359,0.005,-0.08337,-0.01735,-0.24076,-0.15709,-0.35677
1360,0,-0.08493,0.15098,-0.18439,-0.13246,-0.25744
1361,100,-95.82788,-42.17805,-91.79963,-94.14115,-112.82472
1362,74.989,-80.9362,-44.66853,-84.67892,-86.85298,-105.59725
1363,56.423,-62.44526,-40.59971,-67.06663,-64.08732,-81.86753
1364,42.17,-47.95674,-25.98538,-46.67208,-51.70096,-56.90413
1365,31.623,-35.38982,-20.57038,-37.8162,-39.75892,-45.44506
1366,23.714,-21.58697,-13.63286,-20.5676,-19.70174,-24.65587
1367,17.783,-18.22678,-14.30423,-20.28382,-19.6889,-24.21669
1368,13.335,-12.78687,-10.16447,-12.96633,-12.78613,-15.04999
1369,10,-11.17024,-9.22801,-11.67217,-11.04712,-13.46262
1370,7.499,-7.91434,-7.64549,-9.20522,-8.13944,-10.45521
1371,5.623,-5.60213,-5.24118,-6.36395,-5.71975,-7.07103
1372,4.217,-3.98868,-3.72199,-4.39596,-3.87778,-4.80334
1373,3.162,-3.81192,-3.88154,-4.5025,-4.09817,-4.94867
1374,2.371,-1.93618,-1.98821,-2.49029,-1.96795,-2.67627
1375,1.778,-1.67169,-2.00971,-2.21759,-1.84259,-2.44115
1376,1.334,-1.50022,-1.48511,-1.89098,-1.64759,-2.11614
1377,1,-0.87656,-0.91552,-1.24838,-0.99006,-1.44914
1378,0.332,-0.55184,-0.61321,-0.83369,-0.58166,-0.98911
1379,0.005,0.084,0.4775,0.16429,0.02054,0.20464
1380,0,0.02189,0.13,-0.07293,-0.05017,-0.12304
1381,100,-86.14902,-34.61507,-87.21462,-93.47162,-109.93541
1382,74.989,-72.17135,-33.19103,-67.62394,-67.42462,-81.34424
1383,56.423,-55.04639,-38.18485,-60.16893,-60.99299,-74.9922
1384,42.17,-40.10374,-23.92486,-38.82079,-39.58758,-46.83351
